spotify_track_uri,track_name,artist_name,album_name,tags,danceability,energy,valence,tempo,loudness,acousticness,instrumentalness,speechiness,liveness,key,mode,time_signature,track_id,artist_id
spotify:track:3BBFDtKrcgAx5RbBmHfRnX,Waterloo Inn,Devin Morrison,Dream Lobby Vol. XII,['alternative'],0.57,0.84,0.88,179.96,-11.33,0.07,0.85,0.04,0.09,7.0,1.0,4.0,95,506
spotify:track:54hEV0SJrVqPi0SePNXKXg,Anita Valentine,Devin Morrison,Dreamsoul Ballads,"['r&b', 'r&b, funk & soul', 'soul']",0.63,0.53,0.21,76.99,-7.87,0.25,0.0,0.04,0.05,2.0,0.0,4.0,96,506
spotify:track:0BZjg01oEjSroacjmWUoM1,Veronica Flair,Devin Morrison,Dreamsoul Ballads,"['r&b', 'soul', 'r&b, funk & soul']",0.57,0.55,0.29,77.04,-10.15,0.18,0.0,0.05,0.07,4.0,1.0,4.0,97,506
spotify:track:5WJ5ZXi72oOlquw8MY7olA,Sarah Sahara,Devin Morrison,Dreamsoul Ballads,"['r&b', 'r&b, funk & soul', 'soul']",0.77,0.76,0.79,101.99,-5.43,0.01,0.0,0.04,0.04,5.0,0.0,4.0,98,506
spotify:track:4quj8pnKsSjj4pnXHaftlE,Xiomara,Devin Morrison,Dreamsoul Ballads,"['r&b', 'r&b, funk & soul', 'soul']",0.62,0.59,0.15,93.97,-9.31,0.06,0.02,0.04,0.08,7.0,0.0,4.0,99,506
spotify:track:1umX3hl9ZVvzFO4YCJ0H4W,Adia,Devin Morrison,Dreamsoul Ballads,"['r&b', 'r&b, funk & soul', 'soul']",0.62,0.8,0.89,89.96,-10.08,0.2,0.0,0.05,0.06,6.0,1.0,4.0,100,506
spotify:track:46PhWFn6tZ1ICq2vLCoOj2,Luna,Devin Morrison,Dreamsoul Ballads,"['r&b', 'r&b, funk & soul', 'soul']",0.6,0.59,0.44,88.09,-10.02,0.03,0.0,0.03,0.13,1.0,0.0,4.0,101,506
spotify:track:4eNMY2zIzPuJWzEWxGCpLl,It Never Rains - In SoCal,Devin Morrison,It Never Rains,"['r&b', 'r&b, funk & soul', 'soul']",0.67,0.53,0.55,80.04,-9.79,0.09,0.0,0.04,0.28,1.0,1.0,4.0,102,506
spotify:track:1XQyhh06QLaEDCyPUax2sz,54321 (Feat. HAEWON of NMIXX),pH-1,WHAT HAVE WE DONE,"['hip hop', 'hip-hop & rap']",0.64,0.84,0.9,174.96,-4.59,0.19,0.0,0.11,0.05,6.0,1.0,4.0,103,2169
spotify:track:43WXvU5sfCdTjAaNCqwRLT,BAKA (Feat. CHANMINA),pH-1,WHAT HAVE WE DONE,"['hip hop', 'hip-hop & rap']",0.82,0.81,0.74,140.01,-1.92,0.29,0.0,0.17,0.2,7.0,0.0,4.0,104,2169
spotify:track:7J28iQgZUf4sCfGKRFUazO,Hug Me,Crush,Crush on You,"['hip hop', 'hip-hop & rap', 'pop', 'k-pop', 'r&b', 'r&b, funk & soul']",0.7,0.89,0.3,123.03,-3.81,0.11,0.0,0.18,0.05,0.0,0.0,4.0,105,433
spotify:track:0MVpWREPHo6T2Y3zqSKBA1,luigi's mansione,Chanpan,endlessly,['alternative'],0.64,0.81,0.42,130.05,-6.2,0.05,0.86,0.03,0.18,7.0,0.0,4.0,106,352
spotify:track:7kV5w4TDLBC9pFMuMhOPwL,lost & confused,Chanpan,lost & confused,['alternative'],0.63,0.6,0.74,120.2,-8.85,0.61,0.03,0.04,0.17,10.0,0.0,5.0,107,352
spotify:track:4HWOf2MQRqqNPOny5yyMhL,jungle,Chanpan,jungle,"['alternative', 'pop', 'indie pop', 'rock', 'indie rock']",0.61,0.73,0.47,87.56,-8.49,0.1,0.54,0.23,0.58,1.0,1.0,4.0,108,352
spotify:track:5NoX6gyCJJ30M9IGyLINIs,ooweeooweeoo,Chanpan,ooweeooweeoo,"['alternative', 'pop', 'indie pop', 'rock', 'indie rock']",0.53,0.94,0.71,179.92,-5.39,0.17,0.01,0.09,0.19,2.0,1.0,4.0,109,352
spotify:track:2DCAWhnusZQoxC7BffLjGY,Maia Maia,Nia Archives,Maia Maia,"['electro', 'dance']",0.57,0.98,0.23,170.04,-0.09,0.0,0.18,0.05,0.37,6.0,0.0,4.0,110,1375
spotify:track:2eGZxtHRkncnNmcFpgAkKR,I Knew That This Was Love,Hedex,I Knew That This Was Love,"['electro', 'dance', 'electronic']",0.43,0.71,0.54,174.86,-5.61,0.37,0.0,0.28,0.35,1.0,0.0,4.0,111,774
spotify:track:3jzXUnJxAG8Yqj9IVR8RZx,Original Don,Sub Focus,Original Don,"['electro', 'dance']",0.49,0.98,0.49,174.15,0.67,0.02,0.0,0.07,0.5,5.0,1.0,4.0,112,1787
spotify:track:2SLwbpExuoBDZBpjfefCtV,Out of Time,The Weeknd,Dawn FM,"['r&b', 'r&b, funk & soul']",0.65,0.76,0.84,93.06,-4.42,0.26,0.0,0.04,0.34,0.0,0.0,4.0,113,1915
spotify:track:7jmiKsgaYbiZqx0tfnDyiB,"Music on My Side (feat.Bizzy, YDG, Jungin)",Drunken Tiger,Feel gHood Muzik : The 8th Wonder,"['asian', 'hip hop', 'hip-hop & rap', 'others', 'worldwide', 'pop']",0.67,0.75,0.71,79.02,-5.25,0.0,0.0,0.12,0.1,0.0,1.0,4.0,114,540
spotify:track:0k9YOhsIcZGaXzwEVAL0EM,SLIDIN’,YUNGIN,SLIDIN’,"['electro', 'electronic', 'pop']",0.72,0.61,0.26,110.02,-5.85,0.15,0.0,0.04,0.11,9.0,0.0,4.0,115,2058
spotify:track:1qLBZLeGS6FEHgVKWqhuVv,007 (Jersey Mix),Duckwrth,Chrome Bull DLX,"['electro', 'dance']",0.36,0.71,0.25,132.81,-8.26,0.0,0.39,0.11,0.75,2.0,1.0,4.0,116,542
spotify:track:11zGLobOQ8mseZToc54RLr,God's Science - Remix,Dok2,God's Science,"['hip hop', 'hip-hop & rap', 'pop', 'k-pop']",0.62,0.91,0.62,174.19,-5.74,0.18,0.0,0.44,0.13,11.0,0.0,4.0,117,520
spotify:track:2xD0vPSvIzUP10R8JoNHfg,Survivor,Dok2,Survivor,"['hip hop', 'hip-hop & rap']",0.66,0.82,0.68,85.93,-4.11,0.2,0.0,0.36,0.11,11.0,1.0,4.0,118,520
spotify:track:2eZFzUn2bAxKwDBG2FIJ9t,무심 (Bloodline),Dok2,"THE CORE TAPE, Vol. 2","['hip hop', 'hip-hop & rap', 'pop', 'k-pop']",0.67,0.56,0.29,99.87,-9.53,0.24,0.0,0.04,0.21,5.0,0.0,4.0,119,520
spotify:track:4LKEl8QbnZ7mAYtQ7T8fY1,Man on a Mission,Dok2,"808 Hi Recordings Presents: Hibiscus, Vol. 1","['hip hop', 'hip-hop & rap', 'r&b', 'r&b, funk & soul']",0.57,0.64,0.67,86.15,-8.76,0.15,0.0,0.24,0.16,1.0,0.0,4.0,120,520
spotify:track:059Om85rGsiE8j4JFW7ul2,Go Up,Dok2,"808 Hi Recordings Presents: Hibiscus, Vol. 1","['hip hop', 'hip-hop & rap', 'r&b', 'r&b, funk & soul']",0.7,0.53,0.43,142.98,-10.01,0.01,0.0,0.25,0.25,1.0,1.0,4.0,121,520
spotify:track:5S1ATzVEcJS2nn02dMvdLC,All Day,Dok2,"808 Hi Recordings Presents: Hibiscus, Vol. 1","['hip hop', 'hip-hop & rap', 'r&b', 'r&b, funk & soul']",0.76,0.62,0.86,99.94,-8.7,0.21,0.0,0.17,0.08,7.0,1.0,4.0,122,520
spotify:track:0X7x7SdCGq9cddUbrzaYaC,Boomerang,Dok2,Trust Me I Know Everything You Think I Don't Mixtape,"['hip hop', 'hip-hop & rap', 'r&b', 'r&b, funk & soul']",0.67,0.82,0.92,77.05,-6.23,0.35,0.0,0.35,0.38,10.0,0.0,4.0,123,520
spotify:track:7kVDBBw5iNEs7dnISpOOwW,TRULY,Dok2,Trust Me I Know Everything You Think I Don't Mixtape,"['hip hop', 'hip-hop & rap', 'r&b', 'r&b, funk & soul']",0.64,0.52,0.31,93.27,-8.81,0.03,0.0,0.49,0.11,7.0,1.0,4.0,124,520
spotify:track:2UsJNJPASJWXgEFnv71MBp,1llogic,Dok2,1llogic,"['asian', 'hip hop', 'hip-hop & rap', 'pop', 'k-pop']",0.52,0.66,0.16,84.08,-6.75,0.51,0.0,0.09,0.1,2.0,1.0,4.0,125,520
spotify:track:48SzjTwdl6tGsN3L9Up462,Spooky Asian,Dok2,Filipino South Korean Rapstar Mixtape (CD 1),"['hip hop', 'hip-hop & rap']",0.79,0.78,0.52,148.52,-7.09,0.05,0.0,0.36,0.1,6.0,0.0,4.0,126,520
spotify:track:1AdlSjdTpHZmonyQBQxVYj,808 in 818,Dok2,Filipino South Korean Rapstar Mixtape (CD 2),"['hip hop', 'hip-hop & rap', 'r&b', 'r&b, funk & soul']",0.67,0.83,0.86,105.92,-5.67,0.18,0.0,0.21,0.35,10.0,0.0,4.0,127,520
spotify:track:4V7s0LFIWhdguWFSjyut3o,G.O.N.Z.O,Dok2,G.O.N.Z.O,"['hip hop', 'hip-hop & rap', 'pop', 'k-pop']",0.76,0.77,0.59,99.83,-6.39,0.19,0.0,0.35,0.08,6.0,0.0,4.0,128,520
spotify:track:2FeBUOTUUw0VwROcASJT4y,Click Me - 2013,Zion.T,Red Light,"['hip hop', 'hip-hop & rap', 'others', 'worldwide', 'pop', 'k-pop']",0.7,0.45,0.06,110.75,-8.04,0.08,0.0,0.25,0.27,9.0,1.0,4.0,129,2096
spotify:track:2fC4olmcp1E6bVl3PUUUcf,On & On (feat. Lee Hi),Dok2,Reborn,"['hip-hop', 'rap', 'korean', 'korean hip-hop', 'k-hiphop', 'underground hip-hop', 'male vocalists', 'all']",0.74,0.75,0.84,91.85,-5.96,0.29,0.0,0.26,0.15,10.0,0.0,4.0,130,520
spotify:track:6UuBdJdNUoRU0pCohv27j3,MOST HATED,Jay Park,MOST HATED,"['hip hop', 'hip-hop & rap']",0.75,0.71,0.59,139.9,-4.85,0.01,0.0,0.28,0.06,11.0,0.0,4.0,131,896
spotify:track:3IEVqPGioTE8lQG2FoDQ7n,Still On My Way Remastered 2024,Dok2,808 HI REupMASTERS,"['hip hop', 'hip-hop & rap', 'pop']",0.71,0.65,0.56,91.93,-10.61,0.16,0.0,0.44,0.09,5.0,0.0,4.0,132,520
spotify:track:3uu0ScZWyWIweFlQvhqxwu,아이돌 (Ideal),Zion.T,ZZZ,"['asian', 'hip hop', 'hip-hop & rap', 'pop', 'k-pop']",0.85,0.56,0.74,75.02,-5.79,0.38,0.0,0.26,0.09,11.0,1.0,4.0,133,2096
spotify:track:5nIt4wIPg0VlWyPgWbRF0G,SORRY,SUMIN,MINISERIES 2,"['asian', 'pop', 'k-pop', 'r&b', 'r&b, funk & soul']",0.67,0.48,0.83,173.82,-9.5,0.43,0.0,0.13,0.1,7.0,1.0,4.0,134,1653
spotify:track:5qHgojWfVTUsGm6J9OG8ix,Bawling,Primary,Lucky You!,"['hip hop', 'hip-hop & rap', 'pop', 'k-pop', 'r&b', 'soul']",0.76,0.62,0.48,87.02,-7.53,0.49,0.01,0.25,0.1,1.0,0.0,4.0,135,1528
spotify:track:0U4WrJV3BoMal8LqCKFXB0,말라깽이 (Malla Gang) (Feat. E SENS),Zion.T,ZZZ,"['asian', 'hip hop', 'hip-hop & rap', 'pop', 'k-pop']",0.91,0.53,0.8,140.02,-8.07,0.18,0.0,0.31,0.17,5.0,0.0,4.0,136,2096
spotify:track:42ceyXCyCreKZ0DI2kOTJn,어허 (Uh Huh),Zion.T,ZZZ,"['asian', 'hip hop', 'hip-hop & rap', 'pop', 'k-pop']",0.66,0.59,0.73,92.12,-8.58,0.06,0.0,0.2,0.25,9.0,1.0,4.0,137,2096
spotify:track:66gDy0p06Ev9gk27BFhSLi,나쁜 놈들 (The Bad Guys),Zion.T,OO,"['asian', 'pop', 'k-pop', 'r&b', 'r&b, funk & soul', 'rock']",0.93,0.65,0.82,129.99,-8.36,0.06,0.01,0.04,0.26,4.0,0.0,4.0,138,2096
spotify:track:4ppKRxity3jJd2hGoVyD4u,No Make Up,Zion.T,No Make Up,"['r&b', 'r&b, funk & soul']",0.73,0.4,0.52,92.26,-5.07,0.41,0.0,0.06,0.22,9.0,1.0,4.0,139,2096
spotify:track:2QG6SmPx2pBkZiKjT70piL,Just,Zion.T,Young,"['pop', 'k-pop', 'r&b', 'r&b, funk & soul', 'soul']",0.75,0.26,0.18,86.0,-10.96,0.59,0.0,0.09,0.11,3.0,1.0,4.0,140,2096
spotify:track:62SJ5qkvcNBorQ6QNg6Xcb,눈 (SNOW) (Feat. 이문세 (Lee Moon Sae)),Zion.T,눈 (SNOW),"['asian', 'jazz', 'hip hop', 'hip-hop & rap', 'pop', 'k-pop']",0.33,0.26,0.11,79.31,-10.33,0.92,0.0,0.03,0.12,7.0,1.0,4.0,141,2096
spotify:track:1O0IQfihl2Gb9O6bozczsm,Comedian,Zion.T,OO,"['korean', 'k-pop', 'hip-hop', 'rnb', 'k-hiphop', 'k-rnb', 'soul', 'hip hop']",,,,,,,,,,,,,142,2096
spotify:track:09Nhl3YQnChjlq8WmJz7FS,Eat,Zion.T,Eat,"['pop', 'k-pop', 'r&b', 'r&b, funk & soul']",0.66,0.29,0.3,91.15,-11.31,0.49,0.0,0.12,0.11,4.0,1.0,4.0,143,2096
spotify:track:609cBnsZI5HqXZv8nj6SwE,영화관 (Cinema),Zion.T,OO,"['asian', 'pop', 'k-pop', 'r&b', 'r&b, funk & soul', 'rock']",0.76,0.45,0.49,85.98,-9.58,0.63,0.0,0.06,0.33,4.0,0.0,4.0,144,2096
spotify:track:1kmkr6azLbVooqkfdpju8F,O,Zion.T,Red Light,"['hip hop', 'hip-hop & rap', 'others', 'worldwide', 'pop', 'k-pop']",0.69,0.88,0.77,87.88,-3.81,0.34,0.0,0.35,0.17,1.0,0.0,4.0,145,2096
spotify:track:3gVbD5APaL2N4yDWM5YWiQ,5월의 밤 (May),Zion.T,5월의 밤 (May),"['asian', 'pop', 'k-pop']",0.73,0.36,0.33,90.07,-8.55,0.35,0.0,0.16,0.12,7.0,1.0,4.0,146,2096
spotify:track:3v7M2SwKHQZ8domnAQV2DJ,Complex (Feat. G-DRAGON),Zion.T,OO,"['asian', 'pop', 'k-pop', 'r&b', 'r&b, funk & soul', 'rock']",0.82,0.46,0.55,95.02,-10.21,0.58,0.0,0.37,0.47,0.0,1.0,4.0,147,2096
spotify:track:0ATIeBo4fQnecpNzm3CUFm,UNLOVE (prod. HONNE),Zion.T,Zip,"['korean', 'k-pop', 'hip-hop', 'rnb', 'k-hiphop', 'k-rnb', 'soul', 'hip hop']",,,,,,,,,,,,,148,2096
spotify:track:0kjuxjMZhGBndbq55bMSzJ,She,Zion.T,Red Light,"['hip hop', 'hip-hop & rap', 'others', 'worldwide', 'pop', 'k-pop']",0.81,0.75,0.93,107.98,-3.99,0.25,0.0,0.09,0.23,6.0,0.0,4.0,149,2096
spotify:track:03e4A00khehPEsePxyWea5,NOT FOR SALE,Zion.T,Zip,"['korean', 'k-pop', 'hip-hop', 'rnb', 'k-hiphop', 'k-rnb', 'soul', 'hip hop']",,,,,,,,,,,,,150,2096
spotify:track:1CZyq31Zo0tcTchTPrMjAM,Happy End.,Zion.T,Zip,"['asian', 'pop', 'k-pop']",0.91,0.53,0.83,119.94,-7.85,0.74,0.04,0.06,0.17,1.0,1.0,4.0,151,2096
spotify:track:4PsMYTQBHq2SJxgOrlYZqf,Knock,Zion.T,Show Me the Money 5 Special,"['hip hop', 'hip-hop & rap', 'pop', 'k-pop']",0.51,0.38,0.07,85.89,-10.58,0.81,0.0,0.43,0.41,5.0,0.0,4.0,152,2096
spotify:track:7saJl9V0kRYGWuyeURHYNU,Yanghwa BRDG,Zion.T,Yanghwa BRDG,"['r&b', 'r&b, funk & soul']",0.54,0.44,0.37,87.11,-8.73,0.73,0.0,0.05,0.15,3.0,0.0,4.0,153,2096
spotify:track:7nyHCuvAMkQKcUOFSg8qSJ,My Luv,Zion.T,ZZZ,"['asian', 'hip hop', 'hip-hop & rap', 'pop', 'k-pop']",0.8,0.43,0.64,90.0,-6.67,0.55,0.0,0.03,0.18,10.0,0.0,4.0,154,2096
spotify:track:33N2tkgwUJ7dB4eCscHpMR,미안해 (Sorry) (Feat. Beenzino),Zion.T,OO,"['asian', 'pop', 'k-pop', 'r&b', 'r&b, funk & soul', 'rock']",0.82,0.66,0.87,97.02,-4.01,0.64,0.0,0.18,0.18,4.0,1.0,4.0,155,2096
spotify:track:1oTdXaj3rG7ZM4gbdvjqb3,Two melodies,Zion.T,Red Light,"['pop', 'k-pop', 'r&b', 'r&b, funk & soul', 'soul']",0.74,0.43,0.35,92.04,-7.34,0.75,0.0,0.08,0.11,1.0,1.0,4.0,156,2096
spotify:track:4UW2LiHJa6nsazFCc8p8OH,Nighty Night (Feat. Zion.T),Crush,From Midnight To Sunrise,"['asian', 'jazz', 'pop', 'k-pop']",0.73,0.33,0.28,79.98,-9.77,0.8,0.0,0.07,0.12,5.0,0.0,4.0,157,433
spotify:track:2cmrbSQGLXvsS7b09WYrPM,바람 (Wishes) (2015),Zion.T,OO,"['asian', 'pop', 'k-pop', 'r&b', 'r&b, funk & soul', 'rock']",0.66,0.38,0.14,73.09,-8.8,0.51,0.0,0.04,0.14,9.0,1.0,4.0,158,2096
spotify:track:0qsv5I5fEnRoX2Enb3mBNr,V (Peace) (feat. AKMU),Zion.T,Zip,"['asian', 'pop', 'k-pop']",0.84,0.71,0.93,160.06,-6.79,0.26,0.0,0.09,0.07,10.0,1.0,4.0,159,2096
spotify:track:2jiC29jZ2zaaP5vOR6xa1M,노래 (The Song),Zion.T,OO,"['asian', 'pop', 'k-pop', 'r&b', 'r&b, funk & soul', 'rock']",0.82,0.61,0.46,94.98,-5.01,0.72,0.0,0.03,0.11,7.0,1.0,4.0,160,2096
spotify:track:03EwaKNu7qxaIIKKYJniz9,OVERLAP,Crush,FANG,"['asian', 'pop', 'k-pop', 'r&b', 'r&b, funk & soul']",0.73,0.62,0.22,126.0,-6.84,0.05,0.0,0.05,0.14,11.0,0.0,4.0,161,433
spotify:track:0xR7hKYvGPdVoZOjGPkUEo,YUPPIE TING (Feat. Blase),pH-1,BUT FOR NOW LEAVE ME ALONE,"['hip hop', 'hip-hop & rap']",0.83,0.72,0.56,130.99,-5.74,0.24,0.0,0.15,0.1,5.0,0.0,4.0,162,2169
spotify:track:39382sUtIOwIXftX0i76do,H.S.K.T. (feat. Wonstein),LeeHi,4 ONLY,"['pop', 'k-pop', 'r&b', 'r&b, funk & soul', 'soul']",0.76,0.67,0.33,113.98,-5.71,0.25,0.0,0.04,0.12,9.0,0.0,4.0,163,1115
spotify:track:1uhxMfjhglHoWlNyN3JaGs,Too Much (Feat. DEAN),Loco,BLEACHED,"['thrash metal', 'korean', 'metal', 'nu metal', 'hip-hop', 'german', 'groove metal', 'new school thrash metal']",,,,,,,,,,,,,164,1157
spotify:track:6r1Jwbd0UwCpuLzPG4y9Ub,Ghosting (Prod. CODE KUNST),Woo,Ghosting,['r&b'],0.8,0.71,0.48,124.01,-5.06,0.8,0.0,0.18,0.09,1.0,0.0,4.0,165,2034
spotify:track:0Y7w1IzGslzVweQdAee1uD,GOODBYE,SUMIN,MINISERIES 2,"['asian', 'pop', 'k-pop', 'r&b', 'r&b, funk & soul']",0.82,0.43,0.64,96.99,-8.01,0.19,0.04,0.03,0.09,4.0,0.0,4.0,166,1653
spotify:track:70D9BFNhdVHJv58AiRik8D,STOPLIGHT,SUMIN,MINISERIES 2,"['asian', 'pop', 'k-pop', 'r&b', 'r&b, funk & soul']",0.63,0.88,0.75,165.06,-4.96,0.03,0.01,0.08,0.09,10.0,0.0,4.0,167,1653
spotify:track:3UMuxmwzFBiR28QbmZ1awi,센 척 (Prod. GRAY),pH-1,X,"['hip hop', 'hip-hop & rap', 'pop', 'k-pop']",0.8,0.65,0.7,94.05,-4.26,0.37,0.0,0.14,0.13,6.0,1.0,4.0,168,2169
spotify:track:5a2AAJPr3Cxq9L0Cgyrw0l,BREAK THE GLASS,pH-1,BUT FOR NOW LEAVE ME ALONE,"['korean', 'rap', 'hip-hop', 'south korea', 'k-rap', 'h1ghr music', 'hip hop', 'vocals']",,,,,,,,,,,,,169,2169
spotify:track:69XHRP8AyobIbFELKSdOHp,Tictoc Tictoc Tictoc (with Beenzino),AKMU,NEXT EPISODE,"['asian', 'pop', 'k-pop']",0.95,0.53,0.79,112.04,-7.75,0.18,0.0,0.04,0.08,10.0,0.0,4.0,170,51
spotify:track:0Jw5thEts8t9ETdKrUaLaz,COVERED IN RAIN,pH-1,WHAT HAVE WE DONE,"['hip hop', 'hip-hop & rap']",0.79,0.53,0.58,99.95,-5.21,0.39,0.0,0.04,0.12,0.0,0.0,4.0,171,2169
spotify:track:2abIvCHHsNecIV9HwdldsZ,Mardi Gras (Go Crazy) - PBM Version,P-Lo,Mardi Gras (Go Crazy) [PBM Version],"['hip hop', 'hip-hop & rap']",0.91,0.59,0.46,147.99,-6.8,0.08,0.0,0.43,0.09,4.0,0.0,4.0,172,1450
spotify:track:5dxzkM5RqoWQHkqrKo0Oqp,Something Else (feat. Problem),Terrace Martin,3ChordFold,"['hip hop', 'hip-hop & rap']",0.4,0.49,0.27,177.33,-11.85,0.02,0.0,0.1,0.08,1.0,1.0,4.0,173,1855
spotify:track:0f9HbdTHD3Mso2FR3XqLiA,Over Time (feat. Musiq Soulchild),Terrace Martin,3ChordFold,"['hip hop', 'hip-hop & rap']",0.66,0.66,0.51,93.73,-8.85,0.2,0.0,0.28,0.12,9.0,0.0,4.0,174,1855
spotify:track:769O71M6bzhU3ZXm1xF6VW,"No Wrong No Right (feat. Robert Glasper, James Fauntleroy)",Terrace Martin,3ChordFold,"['hip hop', 'hip-hop & rap']",0.57,0.64,0.34,175.1,-9.57,0.0,0.02,0.26,0.2,10.0,1.0,4.0,175,1855
spotify:track:0yMuZ8FeFPHj84oo7xxsLQ,Watch U Sleep (feat. Focus),Terrace Martin,3ChordFold,"['hip hop', 'hip-hop & rap']",0.42,0.37,0.58,149.87,-10.65,0.63,0.0,0.05,0.19,1.0,1.0,4.0,176,1855
spotify:track:5ZvmMfzhUqxcl6Q7tGpDBI,Move On,Terrace Martin,3ChordFold,"['hip hop', 'hip-hop & rap']",0.53,0.64,0.53,93.85,-9.69,0.09,0.0,0.09,0.31,1.0,1.0,4.0,177,1855
spotify:track:1k7p9GhPLCZItqdL57wLNL,"Motivation (feat. Wiz Khalifa, Brevi)",Terrace Martin,3ChordFold,"['hip-hop', 'jazz', 'rap', 'west coast', 'g-funk', 'jazz hop', 'hip hop', 'los angeles']",,,,,,,,,,,,,178,1855
spotify:track:2mf13Q0cusU2yAcRd2SJNS,"Happy Home (Freeloader, Renter, Buyer)",Terrace Martin,3ChordFold,"['hip hop', 'hip-hop & rap']",0.59,0.66,0.71,169.48,-11.28,0.44,0.0,0.35,0.12,1.0,1.0,4.0,179,1855
spotify:track:5wmZGlSYZQjmT6kawICydK,RUN IT BACK,Nueve Lio,HERTURN,"['hip hop', 'hip-hop & rap', 'r&b', 'r&b, funk & soul', 'soul']",0.34,0.77,0.44,77.35,-5.46,0.43,0.0,0.13,0.45,0.0,1.0,4.0,180,1404
spotify:track:38U1vHQPC4kkZvB5fhTRGy,BYE BABY,Nueve Lio,HERTURN,"['hip hop', 'hip-hop & rap', 'r&b', 'r&b, funk & soul', 'soul']",0.64,0.6,0.4,86.9,-6.24,0.29,0.0,0.07,0.13,8.0,0.0,4.0,181,1404
spotify:track:13qacVtjHGJlkGQs9hANuP,BEDROOM,Nueve Lio,HERTURN,"['hip hop', 'hip-hop & rap', 'r&b', 'r&b, funk & soul', 'soul']",0.7,0.61,0.57,89.98,-8.27,0.23,0.0,0.3,0.11,3.0,0.0,4.0,182,1404
spotify:track:2GKcJ8CDUsK6Q9FKxquKsm,HER OWN MONEY,Nueve Lio,HERTURN,"['hip hop', 'hip-hop & rap', 'r&b', 'r&b, funk & soul', 'soul']",0.74,0.5,0.48,101.99,-9.6,0.33,0.0,0.09,0.17,10.0,0.0,4.0,183,1404
spotify:track:7sCQoVty1YkA5bMMUFb5ma,4 LEAF CLOVER,Nueve Lio,HERTURN,"['r&b', 'r&b, funk & soul', 'soul']",0.74,0.49,0.45,99.96,-4.79,0.07,0.0,0.04,0.15,5.0,0.0,4.0,184,1404
spotify:track:3aKbXxA3qG3FYXohMaqn0z,MATERIAL,Nueve Lio,HERTURN,"['hip hop', 'hip-hop & rap', 'r&b', 'r&b, funk & soul']",0.67,0.4,0.13,97.06,-9.81,0.18,0.0,0.06,0.11,4.0,0.0,5.0,185,1404
spotify:track:3qEEbiqYQ34bkXStOcpaY6,FYTB?,Nueve Lio,HERTURN,"['hip hop', 'hip-hop & rap', 'r&b', 'r&b, funk & soul', 'soul']",0.78,0.66,0.69,121.99,-9.26,0.14,0.0,0.1,0.11,7.0,1.0,4.0,186,1404
spotify:track:5J2Xs39Y6yuSjQneh81Xtq,FLASH FLOOD,Nueve Lio,HERTURN,[],,,,,,,,,,,,,187,1404
spotify:track:4OuCfmN4aXvYBjnjZCN7bn,ONE NO KIND,Nueve Lio,HERTURN,"['hip hop', 'hip-hop & rap', 'r&b', 'r&b, funk & soul', 'soul']",0.65,0.59,0.63,126.39,-9.4,0.19,0.0,0.1,0.09,5.0,0.0,4.0,188,1404
spotify:track:65l9xKkVRPwZX27c0CWNr3,WHEN SHE WANT,Nueve Lio,HERTURN,"['hip hop', 'hip-hop & rap', 'r&b', 'r&b, funk & soul', 'soul']",0.69,0.46,0.11,104.0,-9.4,0.16,0.0,0.03,0.15,8.0,1.0,4.0,189,1404
spotify:track:3WvmdKc0r5bm6Z0aLB025q,ONE NIGHT THING,Nueve Lio,HERTURN,"['hip hop', 'hip-hop & rap', 'r&b', 'r&b, funk & soul', 'soul']",0.82,0.68,0.16,105.0,-5.44,0.23,0.0,0.05,0.09,4.0,0.0,4.0,190,1404
spotify:track:0NrkMEEt7Wh7kRrIoZpx3W,CANDLES,Nueve Lio,HERTURN,"['hip hop', 'hip-hop & rap', 'r&b', 'r&b, funk & soul', 'soul']",0.69,0.57,0.36,92.93,-7.86,0.09,0.0,0.4,0.22,5.0,0.0,4.0,191,1404
spotify:track:4Oab2pKnsuZdh3eJwIlyHP,Spike's Interlude - ANDRS Remix,MrBigB,Spike's Interlude,"['electro', 'dance']",0.54,0.92,0.38,159.97,-3.97,0.08,0.02,0.05,0.12,10.0,0.0,4.0,192,1328
spotify:track:2m9oEvjYdhuF3KATDbYgWB,Back And Forth,Cameo,Word Up,"['funk', 'soul', 'rnb', 'dance', 'cameo', 'disco', 'male vocalists', 'r&b']",0.91,0.42,0.94,112.14,-13.36,0.05,0.01,0.05,0.05,6.0,0.0,4.0,193,324
spotify:track:7bsNhzXyqkgr64SibwXbGD,Red Sneakers,IU,"A flower bookmark, Pt. 3","['asian', 'pop', 'k-pop']",0.58,0.8,0.59,136.89,-3.21,0.21,0.0,0.04,0.31,0.0,1.0,4.0,194,814
spotify:track:6OPd1gGT2gRadClWhzcPit,Last Scene (Feat. Wonstein),IU,"A flower bookmark, Pt. 3","['k-pop', 'korean', 'female vocalists', 'kpop', 'pop', 'iu', 'ballad', 'singer-songwriter']",,,,,,,,,,,,,195,814
spotify:track:0OJ2N4lAF9UueiaXRp7dr2,What Are You Waiting For,d4vd,WITHERED,['alternative'],0.38,0.91,0.49,165.99,-4.31,0.0,0.0,0.19,0.23,10.0,0.0,4.0,196,2117
